ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Leningrad/1954/1(H1N1))]	100.00	230	0	0	1	230	1	230	1.59988e-170	471.47	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/X-31(H3N2))]	99.57	230	1	0	1	230	1	230	4.89952e-170	469.929	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Puerto Rico/8/1934(H1N1))]	99.57	230	1	0	1	230	1	230	7.27287e-170	469.544	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Henry/1936(H1N1))]	99.13	230	2	0	1	230	1	230	8.97332e-169	466.848	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Phila/1935(H1N1))]	96.96	230	7	0	1	230	1	230	3.32642e-165	457.988	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Wilson-Smith/1933(H1N1))]	96.09	230	9	0	1	230	1	230	1.43319e-163	453.751	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Albany/12/1951(H1N1))]	94.35	230	13	0	1	230	1	230	5.4811e-162	449.899	230	237
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/USSR/90/1977(H1N1))]	93.91	230	14	0	1	230	1	230	1.48894e-160	446.432	230	237
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Leningrad/134/47/1957(H2N2))]	93.48	230	15	0	1	230	1	230	2.40937e-160	445.662	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Brevig Mission/1/1918(H1N1))]	94.78	230	12	0	1	230	1	230	2.48999e-160	445.662	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Fort Warren/1/1950(H1N1))]	93.48	230	15	0	1	230	1	230	2.69239e-160	445.662	230	237
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Japan/305-/1957(H2N2))]	93.48	230	15	0	1	230	1	230	4.0848e-160	445.277	230	237
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Chile/1/1983(H1N1))]	93.04	230	16	0	1	230	1	230	1.03779e-159	444.121	230	237
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Hickox/1940(H1N1))]	93.04	230	16	0	1	230	1	230	1.17089e-159	444.121	230	237
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/India/6263/1980(H1N1))]	92.61	230	17	0	1	230	1	230	1.55732e-159	443.736	230	237
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/AA/Huston/1945(H1N1))]	93.48	230	15	0	1	230	1	230	4.26731e-159	442.58	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/seal/Massachussetts/133/1982(H4N5))]	93.91	230	14	0	1	230	1	230	2.26107e-158	440.654	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/seal/Mass/1/1980(H7N7))]	93.48	230	15	0	1	230	1	230	2.28601e-158	440.654	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/ruddy turnstone/New Jersey/47/1985(H4N6))]	93.48	230	15	0	1	230	1	230	2.97452e-158	440.269	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/turkey/Minnesota/501/1978(H6N8))]	93.04	230	16	0	1	230	1	230	1.13407e-157	438.728	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/chicken/Victoria/1985(H7N7))]	93.04	230	16	0	1	230	1	230	1.33691e-157	438.728	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1 [Influenza A virus (A/blue-winged teal/MN/993/1980(H6N6))]	93.04	230	16	0	1	230	1	230	1.81759e-157	438.343	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/turkey/Ontario/6118/1968(H8N4))]	93.04	230	16	0	1	230	1	230	2.21436e-157	437.958	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/mallard/Ohio/556/1987(H5N9))]	92.61	230	17	0	1	230	1	230	4.46835e-157	437.187	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/whale/Maine/328/1984(H13N2))]	92.61	230	17	0	1	230	1	230	4.61784e-157	437.187	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/turkey/Wisconsin/1/1966(H9N2))]	92.61	230	17	0	1	230	1	230	5.75068e-157	437.187	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/chicken/Scotland/1959(H5N1))]	93.04	230	16	0	1	230	1	230	8.53539e-157	436.802	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/gray teal/Australia/2/1979(H4N4))]	92.17	230	18	0	1	230	1	230	1.17322e-156	436.417	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (STRAIN A/PINTAIL/ALBERTA/268/78)]	92.17	230	18	0	1	230	1	230	2.88418e-156	435.261	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/shearwater/Australia/1/1972(H6N5))]	92.61	230	17	0	1	230	1	230	4.72497e-156	434.876	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Korea/426/1968(H2N2))]	90.87	230	21	0	1	230	1	230	9.33316e-156	434.106	230	237
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/duck/England/1/1956(H11N6))]	91.74	230	19	0	1	230	1	230	1.44649e-155	433.335	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/turkey/Ontario/7732/1966(H5N9))]	92.17	230	18	0	1	230	1	230	4.52638e-155	432.18	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/herring gull/DE/677/1988(H2N8))]	91.30	230	20	0	1	230	1	230	1.26924e-154	431.024	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (strain A/wa-182)]	89.57	230	24	0	1	230	1	230	1.7453e-154	431.024	230	237
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Nanchang/11/1996(H1N1))]	90.00	230	23	0	1	230	1	230	2.32033e-154	430.639	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Hong Kong/1/1968(H3N2))]	89.57	230	24	0	1	230	1	230	5.52102e-154	429.869	230	237
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/mallard/New York/6874/1978(H3N2))]	91.74	230	19	0	1	230	1	230	6.09191e-154	429.483	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Iowa/1943(H1N1))]	91.30	230	20	6	1	230	1	224	9.79079e-154	428.713	230	224
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/equine/London/1416/1973(H7N7))]	90.00	230	23	0	1	230	1	230	1.12595e-153	428.713	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Memphis/1/1971(H3N2))]	89.57	230	24	0	1	230	1	230	2.32278e-153	428.328	230	237
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Memphis/10/1996(H1N1))]	89.13	230	25	0	1	230	1	230	3.40911e-153	427.557	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Ck/HK/37.4/2002(H5N1))]	90.87	230	21	0	1	230	1	230	4.84255e-153	427.172	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/chicken/Brescia/1902(H7N7))]	90.43	230	22	0	1	230	1	230	9.87879e-153	426.402	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Queensland/7/70(H3N2))]	89.13	230	25	0	1	230	1	230	9.98877e-153	426.787	230	237
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/South Canterbury/35/2000(H1N1))]	89.13	230	25	0	1	230	1	230	1.1024e-152	426.402	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/turkey/Ireland/1378/1983(H5N8))]	90.43	230	22	0	1	230	1	230	1.41873e-152	426.017	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/equine/Newmarket/1/77(H7N7))]	89.13	230	25	0	1	230	1	230	1.95003e-152	425.631	230	230
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Ann Arbor/6/1960(H2N2))]	94.01	217	13	0	1	217	1	217	2.30532e-152	424.861	230	217
ENA|EF467817|EF467817.1_predicted_orf_1	 RecName: Full=Non-structural protein 1; Short=NS1; AltName: Full=NS1A [Influenza A virus (A/Gf/HK/38/2002(H5N1))]	90.43	230	22	0	1	230	1	230	2.73973e-152	425.246	230	230
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/X-31(H3N2))]	100.00	113	0	0	11	123	9	121	8.31357e-77	225.713	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Puerto Rico/8/1934(H1N1))]	99.12	113	1	0	11	123	9	121	9.39969e-76	223.016	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Henry/1936(H1N1))]	96.46	113	4	0	11	123	9	121	2.1686e-74	219.55	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Hickox/1940(H1N1))]	95.58	113	5	0	11	123	9	121	2.29517e-73	216.853	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/AA/Huston/1945(H1N1))]	95.58	113	5	0	11	123	9	121	5.64409e-73	216.083	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Japan/305-/1957(H2N2))]	95.58	113	5	0	11	123	9	121	7.42562e-73	215.698	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Korea/426/1968(H2N2))]	95.58	113	5	0	11	123	9	121	1.05494e-72	215.312	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Phila/1935(H1N1))]	94.69	113	6	0	11	123	9	121	2.10599e-72	214.542	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/India/6263/1980(H1N1))]	94.69	113	6	0	11	123	9	121	2.35023e-72	214.542	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/USSR/90/1977(H1N1))]	94.69	113	6	0	11	123	9	121	2.42888e-72	214.157	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Wilson-Smith/1933(H1N1))]	94.69	113	6	0	11	123	9	121	2.42888e-72	214.157	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Leningrad/134/47/1957(H2N2))]	94.69	113	6	0	11	123	9	121	3.30246e-72	214.157	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Brevig Mission/1/1918(H1N1))]	94.69	113	6	0	11	123	9	121	3.89331e-72	213.772	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Singapore/1/1957(H2N2))]	94.69	113	6	0	11	123	9	121	3.93627e-72	213.772	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Tokyo/3/1967(H2N2))]	93.81	113	7	0	11	123	9	121	4.90222e-72	213.386	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Hong Kong/1/1968(H3N2))]	94.69	113	6	0	11	123	9	121	5.12217e-72	213.386	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Chile/1/1983(H1N1))]	94.69	113	6	0	11	123	9	121	5.35199e-72	213.386	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/turkey/Ontario/7732/1966(H5N9))]	93.81	113	7	0	11	123	9	121	8.48517e-72	213.001	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/chicken/Victoria/1985(H7N7))]	93.81	113	7	0	11	123	9	121	1.11633e-71	212.616	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/swine/Wisconsin/1/1967(H1N1))]	92.92	113	8	0	11	123	9	121	1.24579e-71	212.616	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/pintail/Alberta/119/1979(H4N6))]	93.81	113	7	0	11	123	9	121	1.75053e-71	212.231	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (strain A/wa-182)]	93.81	113	7	0	11	123	9	121	1.84925e-71	212.231	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/England/878/1969(H3N2))]	92.92	113	8	0	11	123	9	121	1.89028e-71	212.231	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/turkey/Wisconsin/1/1966(H9N2))]	92.92	113	8	0	11	123	9	121	2.1563e-71	211.846	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/herring gull/DE/677/1988(H2N8))]	93.81	113	7	0	11	123	9	121	2.43292e-71	211.846	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/turkey/Ireland/1378/1983(H5N8))]	93.81	113	7	0	11	123	9	121	2.43292e-71	211.846	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Aichi/2/1968(H3N2))]	93.81	113	7	0	11	123	9	121	3.41861e-71	211.46	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/gray teal/Australia/2/1979(H4N4))]	93.81	113	7	0	11	123	9	121	4.35195e-71	211.075	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/swine/Wisconsin/1/1961(H1N1))]	88.24	119	14	0	5	123	3	121	5.98238e-71	210.69	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/mallard/Ohio/556/1987(H5N9))]	92.92	113	8	0	11	123	9	121	6.7498e-71	210.69	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Hong Kong/156/97(H5N1))]	93.81	113	7	0	11	123	9	121	6.97567e-71	210.69	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (STRAIN A/PINTAIL/ALBERTA/268/78)]	92.92	113	8	0	11	123	9	121	6.97567e-71	210.69	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Memphis/1/1971(H3N2))]	93.81	113	7	0	11	123	9	121	8.13388e-71	210.305	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Memphis/102/1972(H3N2))]	93.81	113	7	0	11	123	9	121	8.31435e-71	210.305	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Anas acuta/Primorje/695/1976(H2N3))]	92.92	113	8	0	11	123	9	121	1.03545e-70	210.305	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/duck/Czechoslovakia/1956(H4N6))]	93.81	113	7	0	11	123	9	121	1.14292e-70	209.92	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/chicken/Brescia/1902(H7N7))]	92.92	113	8	0	11	123	9	121	1.15553e-70	209.92	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/Gf/HK/38/2002(H5N1))]	92.92	113	8	0	11	123	9	121	1.22069e-70	209.92	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (A/duck/England/1/1956(H11N6))]	92.92	113	8	0	11	123	9	121	1.33269e-70	209.92	123	121
ENA|EF467817|EF467817.1_predicted_orf_5	 RecName: Full=Nuclear export protein; Short=NEP; AltName: Full=Non-structural protein 2; Short=NS2 [Influenza A virus (STRAIN A/MYNAH/HANEDA-THAI/76)]	92.92	113	8	0	11	123	6	118	1.4409e-70	209.92	123	118
